motusTagID,spp,age,tagDeployID,start_recvSiteName,start_recvDeployID,start_recvDeployLat,start_recvDeployLon,start_time,end_recvSiteName,end_recvDeployID,end_recvDeployLat,end_recvDeployLon,end_time,traj_len,traj_net_disp,traj_dur_h,traj_straightness,groundspeed_net,groundspeed_traj,brng_init,uwind,vwind,tailwind,keep
23593,Red Knot,ASY,11019,WNERR,4386,43.3351,-70.5492,2017-05-22T11:13:11Z,D'Estimauville,2237,46.843,-71.2111,2017-05-22T18:18:50Z,393308.1468,393308.1468,7.094024306,1,15.40060455,15.40060455,352.6200815,0,4.899994,4.859403639,TRUE
23598,Red Knot,ASY,11024,PARC Wildlife Center,3969,40.4901,-79.8338,2017-05-18T09:38:49Z,Carden LOSH,3357,44.6009,-79.0464,2017-05-18T16:20:07Z,519513.908,461199.3575,6.688506444,0.887751705,19.15389238,21.57573146,7.796838195,5.699997,5.699997,6.420569116,TRUE
23598,Red Knot,ASY,11024,Evangola State Park,3366,42.6127,-79.111,2017-05-18T12:16:23Z,Carden LOSH,3357,44.6009,-79.0464,2017-05-18T16:20:07Z,276178.2451,220959.709,4.062168444,0.800061963,15.10958932,18.88552389,1.330289811,5.199997,8.699997,8.818374497,FALSE
23598,Red Knot,ASY,11024,Haldimand Raptor Res,3947,42.8894,-79.9237,2017-05-18T13:36:01Z,Carden LOSH,3357,44.6009,-79.0464,2017-05-18T16:20:07Z,202883.8916,202863.9899,2.734991778,0.999901906,20.60375785,20.60577915,20.08326398,5.199997,8.699997,9.956593058,FALSE
23598,Red Knot,ASY,11024,Binbrook_Conservatio,4024,43.0997,-79.8309,2017-05-18T13:47:43Z,Carden LOSH,3357,44.6009,-79.0464,2017-05-18T16:20:07Z,178324.7193,178324.7193,2.540030861,1,19.5015915,19.5015915,20.44477198,5.199997,8.699997,9.96835987,FALSE
23598,Red Knot,ASY,11024,"Cape Romain NWR, SC (Bulls Island)",2878,32.9071,-79.6134,2017-07-24T10:55:37Z,GA_OSS_DOCK,4031,31.8406,-81.0883,2017-07-25T03:05:59Z,182350.8023,182350.8023,16.17295253,1,3.131957541,3.131957541,229.9633181,5.800003,2.199997,-5.855881792,FALSE
23602,Red Knot,ASY,11028,PresqueIsle,2988,42.1098,-80.1541,2017-05-21T12:45:48Z,Carden LOSH,3357,44.6009,-79.0464,2017-05-21T15:04:28Z,371240.4259,290956.8858,2.311264694,0.783742463,34.96845574,44.61727849,17.598217,-3.9000092,4.300003,2.919633519,TRUE
23602,Red Knot,ASY,11028,Long_Point_Tip,4256,42.5487,-80.0507,2017-05-21T13:05:15Z,Carden LOSH,3357,44.6009,-79.0464,2017-05-21T15:04:28Z,321748.2635,242003.9885,1.987030861,0.752153208,33.83104483,44.9789278,19.24054961,-3.9000092,4.300003,2.774630167,FALSE
23602,Red Knot,ASY,11028,Zorad,3127,42.7877,-80.4036,2017-05-21T13:30:05Z,Carden LOSH,3357,44.6009,-79.0464,2017-05-21T15:04:28Z,282480.9478,229244.5194,1.573196833,0.811539756,40.47747353,49.87737598,28.03993754,-3.9000092,4.300003,1.961926003,FALSE
23602,Red Knot,ASY,11028,Hagersville_Landfill,4043,42.9863,-80.1281,2017-05-21T13:32:59Z,Carden LOSH,3357,44.6009,-79.0464,2017-05-21T15:04:28Z,250964.2265,199400.3509,1.524710528,0.794536949,36.32754241,45.72165265,25.5140043,-3.9000092,4.300003,2.20080927,FALSE
23602,Red Knot,ASY,11028,Russell Reid PS,3495,43.1719,-80.2884,2017-05-21T13:51:06Z,Carden LOSH,3357,44.6009,-79.0464,2017-05-21T15:04:28Z,226559.6601,187534.5799,1.222918611,0.827749211,42.59722469,51.46151047,31.72438985,-3.9000092,4.300003,1.60677157,FALSE
23602,Red Knot,ASY,11028,Flamborough_Quarry,4036,43.3136,-80.0137,2017-05-21T13:51:14Z,Carden LOSH,3357,44.6009,-79.0464,2017-05-21T15:04:28Z,199253.5092,162744.3225,1.220714139,0.816770169,37.03304058,45.34083389,28.15856721,-3.9000092,4.300003,1.950609537,FALSE
23602,Red Knot,ASY,11028,Snowshoe Fire Tower,4208,41.0263,-77.9591,2017-07-31T13:20:39Z,GA_OSS_DOCK,4031,31.8406,-81.0883,2017-08-01T05:07:35Z,1095355.397,1057016.862,15.78222497,0.964998999,18.60420793,19.27899194,196.3419978,2.800003,-1.199997,0.363678966,FALSE
23602,Red Knot,ASY,11028,"Cape Romain NWR, SC (Bulls Island)",2878,32.9071,-79.6134,2017-08-01T02:59:06Z,GA_OSS_DOCK,4031,31.8406,-81.0883,2017-08-01T05:07:35Z,182350.8023,182350.8023,2.141472333,1,23.65335281,23.65335281,229.9633181,-4.699997,-4,6.171583338,FALSE
23603,Red Knot,ASY,11029,"Cape Romain NWR, SC (Bulls Island)",2878,32.9071,-79.6134,2017-07-20T09:56:32Z,BBVA,3704,36.6718,-75.9156,2017-07-19T21:03:02Z,3807840.387,537882.0122,-12.89176931,0.141256449,-11.58969467,-82.04718962,37.97769659,3.300003,-0.80000305,1.400069609,FALSE
23603,Red Knot,ASY,11029,Wilmot Creek,3933,43.8932,-78.6368,2017-05-20T09:23:55Z,Moosonee,3280,51.285,-80.6238,2017-05-20T23:45:32Z,837615.0846,835232.3731,14.36001944,0.997155362,16.1565932,16.20268397,350.4205053,-5,-3.100006,-2.224699142,TRUE
23603,Red Knot,ASY,11029,Carden LOSH,3357,44.6009,-79.0464,2017-05-20T11:00:44Z,Moosonee,3280,51.285,-80.6238,2017-05-20T23:45:32Z,752435.0429,752435.0429,12.74642556,1,16.39751734,16.39751734,351.571231,-6.5,-3.4000092,-2.410516925,FALSE
23603,Red Knot,ASY,11029,Napanee LOSH,3348,44.3489,-76.8908,2017-07-19T08:06:18Z,BBVA,3704,36.6718,-75.9156,2017-07-19T21:03:02Z,927351.2898,856480.6615,12.94559006,0.923577366,18.37778686,19.89848121,174.1407064,4.199997,5.399994,-4.943022139,FALSE
23603,Red Knot,ASY,11029,NBNJ,3473,39.4294,-74.3405,2017-07-19T17:30:21Z,BBVA,3704,36.6718,-75.9156,2017-07-19T21:03:02Z,341392.0123,335844.1512,3.544836528,0.983749294,26.31716336,26.75190063,204.7961569,1.5,2.0999908,-2.535470221,FALSE
23604,Red Knot,ASY,11030,BBVA,3704,36.6718,-75.9156,2017-05-04T08:19:07Z,CHDE,3706,38.7703,-75.0852,2017-05-04T23:12:33Z,251092.202,244149.3679,14.8906215,0.972349464,4.554495517,4.684010931,17.19644267,-5.600006,-4.900009,-6.336597238,TRUE
23604,Red Knot,ASY,11030,SKID,3476,37.134,-75.9258,2017-05-04T09:22:28Z,CHDE,3706,38.7703,-75.0852,2017-05-04T23:12:33Z,199788.571,196071.9999,13.83470464,0.981397479,3.936798496,4.011421041,21.87792845,-9.300003,-1.800003,-5.135829758,FALSE
23605,Red Knot,ASY,11031,"Cape Romain NWR, SC (Bulls Island)",2878,32.9071,-79.6134,2017-05-13T01:11:17Z,PARR,3475,37.57369,-75.61736,2017-05-13T15:00:14Z,633014.8991,632568.2591,13.81589892,0.999294424,12.71820287,12.72718287,33.9529934,2,3.899994,4.352054795,TRUE
23605,Red Knot,ASY,11031,SHNJ,3472,40.4296,-73.9848,2017-05-28T00:34:17Z,Netitishi,4052,51.2913,-80.1167,2017-05-28T18:17:07Z,1296640.063,1296640.063,17.71390128,1,20.33305874,20.33305874,340.6380277,-1.4000092,0.30000305,0.747187848,TRUE
33176,Red Knot,ASY,21570,FDSHQ,5086,27.6228,-82.7139,2019-04-18T23:53:47Z,GA_DNR_DOCK,3944,31.1229,-81.4776,2019-04-19T04:48:47Z,413110.5521,406091.1505,4.916500944,0.983008418,22.9437762,23.34036593,16.89107636,-2.800003,6.699997,5.597401668,TRUE
33181,Red Knot,ASY,21575,Grain Elevator,5218,39.2283,-75.9908,2019-05-28T03:04:13Z,Brighton,3051,44.0128,-77.7452,2019-05-28T09:58:31Z,569855.3871,551107.2882,6.905067722,0.967100252,22.17000093,22.92420139,345.1936187,-2.699997,1.300003,1.946829823,TRUE
33181,Red Knot,ASY,21575,B10A Oak Tree,5157,40.4763,-76.6085,2019-05-28T05:14:14Z,Brighton,3051,44.0128,-77.7452,2019-05-28T09:58:31Z,421548.3345,403863.1002,4.738147417,0.958046959,23.67680543,24.7136168,346.948093,-2.699997,4.199997,4.701244022,FALSE
33181,Red Knot,ASY,21575,Tower Farm,5146,40.4044,-76.6825,2019-05-28T05:10:50Z,Brighton,3051,44.0128,-77.7452,2019-05-28T09:58:31Z,411391.6584,410295.6491,4.794623944,0.997335849,23.77058451,23.83408209,348.0049229,-2.699997,4.199997,4.669426026,FALSE
33181,Red Knot,ASY,21575,D2 Pine Tree,5148,40.4263,-76.7224,2019-05-28T05:12:59Z,Brighton,3051,44.0128,-77.7452,2019-05-28T09:58:31Z,407222.1948,407222.1948,4.758954556,1,23.76935417,23.76935417,348.3733785,-2.699997,4.199997,4.657958881,FALSE
33183,Red Knot,ASY,21577,FDSHQ,5086,27.6228,-82.7139,2019-05-18T03:05:25Z,"St. Marks NWR, FL",3849,30.088,-84.1628,2019-04-19T04:38:50Z,307628.3303,307628.3303,-694.4432364,1,-0.123051546,-0.123051546,332.9883617,-5.199997,1.5,3.69806175,FALSE
33183,Red Knot,ASY,21577,"St. Marks NWR, FL",3849,30.088,-84.1628,2019-05-18T13:08:14Z,Erie Marsh 2016,5390,41.7635,-83.4703,2019-05-19T01:33:56Z,1342013.946,1296995.302,12.42807722,0.966454415,28.98891489,29.99511871,2.562361097,-1.9000092,3,2.912057261,TRUE
33183,Red Knot,ASY,21577,Mary Gray Bird Sanctuary Indiana,4932,39.5902,-85.2258,2019-05-19T00:22:35Z,Erie Marsh 2016,5390,41.7635,-83.4703,2019-05-19T01:33:56Z,283308.6004,283308.6004,1.189115333,1,66.18099292,66.18099292,31.02178007,1.3999939,7.099991,6.805995903,FALSE
33184,Red Knot,SY,21578,"St. Marks NWR, FL",3849,30.088,-84.1628,2019-04-07T00:21:16Z,"Blackbeard Island NWR, GA",4622,31.4895,-81.209,2019-04-07T12:22:04Z,361240.7366,322584.2383,12.013476,0.892989648,7.458851447,8.352674036,60.45732695,-0.90000916,2.800003,0.5976043,TRUE
33186,Red Knot,ASY,21580,Washington Oaks,4707,29.6387,-81.21,2019-05-13T12:28:06Z,GA_DNR_DOCK,3944,31.1229,-81.4776,2019-05-13T19:29:47Z,166535.2469,166535.2469,7.028051611,1,6.582164356,6.582164356,351.1827805,6.800003,3.800003,2.712772237,TRUE
33204,Red Knot,ASY,21598,FRIS,4639,40.6328,-73.2157,2019-05-26T01:31:42Z,SACH,4521,41.4787,-71.2438,2019-05-26T04:45:52Z,952951.8841,190531.1169,3.236211139,0.199937814,16.35409681,81.79591669,59.8143683,-0.1000061,7.199997,3.533736117,FALSE
33204,Red Knot,ASY,21598,CHDE,5009,38.7703,-75.0852,2019-05-25T21:45:23Z,SACH,4521,41.4787,-71.2438,2019-05-26T04:45:52Z,691294.6237,444494.9449,7.008217139,0.642989153,17.61800692,27.40016192,46.20899256,0.30000305,7.5,5.406786996,TRUE
33204,Red Knot,ASY,21598,Buntings,5018,38.1385,-75.1889,2019-05-25T23:39:48Z,SACH,4521,41.4787,-71.2438,2019-05-26T04:45:52Z,620572.5861,501547.1701,5.101245556,0.808200654,27.31071399,33.79199689,41.08227015,-2,5.5,2.831433218,FALSE
33204,Red Knot,ASY,21598,Fortescue,5162,39.2225,-75.166,2019-05-26T00:44:40Z,SACH,4521,41.4787,-71.2438,2019-05-26T04:45:52Z,500198.3681,416816.2689,4.020168583,0.833301937,28.80035862,34.56173249,51.80391631,0.30000305,7.5,4.873432235,FALSE
33204,Red Knot,ASY,21598,Penn - DRL,4542,39.9522,-75.1887,2019-05-26T01:24:27Z,SACH,4521,41.4787,-71.2438,2019-05-26T04:45:52Z,419144.7585,373903.3721,3.357076806,0.892062621,30.93823997,34.68169075,61.76698988,0.30000305,7.5,3.812250276,FALSE
33204,Red Knot,ASY,21598,TRUS,4522,41.3734,-71.5762,2019-05-26T04:43:31Z,PKR_salt_pannes,4186,42.7804,-70.8084,2019-05-26T22:38:13Z,179147.8208,168701.891,17.91168725,0.941691003,2.616260307,2.77825773,21.86758746,3,6.599991,7.242491074,TRUE
33205,Red Knot,ASY,21599,Geneva,4597,41.8582,-80.9701,2019-05-22T12:51:36Z,Piskwamish,5293,51.6582,-80.5669,2019-05-23T01:00:19Z,1099788.223,1089857.648,12.14550561,0.990970466,24.92594752,25.153068,1.474135921,-6.400009,1.5999908,1.434816638,TRUE
33205,Red Knot,ASY,21599,Bolin_Port_Burwell,4822,42.6226,-80.7218,2019-05-22T13:47:22Z,Piskwamish,5293,51.6582,-80.5669,2019-05-23T01:00:19Z,1012442.982,1004589.208,11.21589894,0.992242749,24.88008845,25.0745984,0.613897309,-6.400009,1.5999908,1.531327189,FALSE
33205,Red Knot,ASY,21599,Falconer_Farm,4823,42.8142,-80.5849,2019-05-22T14:04:49Z,Piskwamish,5293,51.6582,-80.5669,2019-05-23T01:00:19Z,988385.3186,983239.501,10.92511522,0.994793713,24.99946939,25.13030497,0.072872471,-6.400009,1.5999908,1.591849564,FALSE
33205,Red Knot,ASY,21599,Cambridge_RARE,3938,43.3768,-80.3525,2019-05-22T14:42:36Z,Piskwamish,5293,51.6582,-80.5669,2019-05-23T01:00:19Z,923077.7443,920880.7124,10.29551658,0.997619884,24.84578562,24.90506255,359.0736402,-6.400009,1.5999908,1.703252702,FALSE
33205,Red Knot,ASY,21599,Priceville,3989,44.2082,-80.6122,2019-05-22T15:57:54Z,Piskwamish,5293,51.6582,-80.5669,2019-05-23T01:00:19Z,828367.1471,828367.1471,9.040327889,1,25.45283624,25.45283624,0.217433508,-5.400009,0.69999695,0.679499299,FALSE
33205,Red Knot,ASY,21599,No Pablo,5530,44.5349,-84.2683,2019-07-30T12:58:15Z,Columbus Zoo,4462,40.1602,-83.1147,2019-07-31T01:16:04Z,498022.1814,495136.2731,12.29700872,0.994205262,11.18465936,11.24984929,168.5404174,2.5999908,-4.5,4.92685035,FALSE
33205,Red Knot,ASY,21599,St. Helen,5535,44.3487,-84.3449,2019-07-30T13:41:51Z,Columbus Zoo,4462,40.1602,-83.1147,2019-07-31T01:16:04Z,476453.484,476182.5176,11.57028158,0.999431285,11.4321264,11.43863173,167.2742839,2.5999908,-4.5,4.962197431,FALSE
33205,Red Knot,ASY,21599,Erie Marsh 2016,5391,41.7635,-83.4703,2019-07-30T18:52:55Z,Columbus Zoo,4462,40.1602,-83.1147,2019-07-31T01:16:04Z,180550.4896,180550.4896,6.385917389,1,7.853674067,7.853674067,170.3392534,1.5,-1.1000061,1.3361276,FALSE
33205,Red Knot,ASY,21599,Columbus Zoo,4462,40.1602,-83.1147,2019-07-31T01:29:20Z,GA_OSS_DOCK,5111,31.8406,-81.0883,2019-07-31T15:38:41Z,946654.3682,940966.4236,14.15591869,0.99399153,18.46433056,18.57594356,168.1971059,2.699997,-0.5,1.041700752,FALSE
33205,Red Knot,ASY,21599,Garden,5026,34.008,-81.0801,2019-07-31T12:54:27Z,GA_DNR_DOCK,3944,31.1229,-81.4776,2019-07-31T23:12:43Z,328988.5003,322119.223,10.30443531,0.979120008,8.683402758,8.868578608,186.7623866,0.8999939,0.5,-0.602497668,FALSE
33207,Red Knot,ASY,21601,Elk38,4980,41.5424,-78.8693,2019-05-20T11:35:55Z,Napanee LOSH,3348,44.3489,-76.8908,2019-05-20T15:41:12Z,353131.9691,351082.6169,4.087969917,0.994196639,23.85608288,23.99533647,26.71011141,7.699997,3.300003,6.408835411,TRUE
33207,Red Knot,ASY,21601,Bradford,4897,41.8569,-78.8096,2019-05-20T12:02:26Z,Napanee LOSH,3348,44.3489,-76.8908,2019-05-20T15:41:12Z,317849.2213,317849.2213,3.645870694,1,24.21683537,24.21683537,28.78037759,7.699997,3.300003,6.59954972,FALSE
33209,Red Knot,ASY,21603,PARC Honey Hut,4634,41.4907,-81.9337,2019-05-22T14:40:35Z,New_Farm,3991,44.2884,-80.2239,2019-05-22T18:13:16Z,365692.1693,340717.0653,3.544710972,0.93170457,26.69995664,28.65710602,23.62008446,-8.100006,2.5999908,-0.863261623,TRUE
33209,Red Knot,ASY,21603,West Port Bruce,2292,42.6616,-81.0627,2019-05-22T16:10:42Z,New_Farm,3991,44.2884,-80.2239,2019-05-22T18:13:16Z,216999.915,193059.6421,2.042794861,0.889676119,26.25211145,29.50749256,20.29328912,-5.199997,2,0.072366023,FALSE
33209,Red Knot,ASY,21603,Auzins,4081,42.9254,-81.3673,2019-05-22T16:29:57Z,New_Farm,3991,44.2884,-80.2239,2019-05-22T18:13:16Z,178531.4097,177348.6436,1.721793,0.993375026,28.61175073,28.802567,30.97246396,-5.400009,2.5999908,-0.549714985,FALSE
33209,Red Knot,ASY,21603,Lemoine Point C.A.,4044,44.2176,-76.6069,2019-08-10T04:03:46Z,BlackrockNew,5374,41.148,-71.5901,2019-08-10T08:54:16Z,575754.6593,533989.3836,4.841771639,0.927459943,30.63555975,33.03167967,127.9463668,5.5,-3.9000092,6.7354345,FALSE
33212,Red Knot,ASY,21606,Dewees Island,5237,32.836,-79.7267,2019-08-04T11:36:39Z,BlackrockNew,5374,41.148,-71.5901,2019-08-02T01:27:48Z,2175457.396,1171853.823,-58.14750317,0.538670086,-5.59808991,-10.39242767,35.75353357,1.3999939,-1.5,-0.399290884,FALSE
33212,Red Knot,ASY,21606,"Cape Romain NWR, SC (Bulls Island)",5171,32.9071,-79.6134,2019-08-04T11:21:35Z,BlackrockNew,5374,41.148,-71.5901,2019-08-02T01:27:48Z,2162128.474,1159266.903,-57.89617633,0.536169297,-5.562000887,-10.37359081,35.61994957,1.3999939,-1.5,-0.403982127,FALSE
33212,Red Knot,ASY,21606,SGL 228,4971,40.0774,-78.7493,2019-05-23T09:02:02Z,Lemoine Point C.A.,4044,44.2176,-76.6069,2019-05-23T15:22:40Z,500854.7393,492754.0124,6.343802472,0.983826195,21.5763519,21.9310606,20.34757764,3.699997,6.399994,7.287179729,TRUE
33212,Red Knot,ASY,21606,South Valley,5459,44.8716,-71.2254,2019-08-01T13:19:37Z,BlackrockNew,5374,41.148,-71.5901,2019-08-02T01:27:48Z,427303.2592,414733.5073,12.13639203,0.970583534,9.492421782,9.780118301,184.2363713,1.8999939,-2.699997,2.552265052,FALSE
33212,Red Knot,ASY,21606,PKR_salt_pannes,4186,42.7804,-70.8084,2019-08-01T18:04:43Z,BlackrockNew,5374,41.148,-71.5901,2019-08-02T01:27:48Z,192544.258,192544.258,7.384817333,1,7.242496826,7.242496826,199.9288025,0.5,0.5,-0.640484544,FALSE
33213,Red Knot,ASY,21607,South_Shore,5373,44.1641,-76.6483,2019-07-19T20:59:56Z,Nockamixon,4846,40.4455,-75.2508,2019-07-20T01:56:59Z,433398.0947,428811.8946,4.950878083,0.989418043,24.05925033,24.31656721,163.9388407,6.800003,3.399994,-1.385970648,FALSE
33213,Red Knot,ASY,21607,Harold,5364,44.1272,-76.7181,2019-07-19T21:10:17Z,Nockamixon,4846,40.4455,-75.2508,2019-07-20T01:56:59Z,426468.9715,426468.9715,4.778278611,1,24.7921088,24.7921088,163.0179576,7,1.300003,0.801185645,FALSE
33213,Red Knot,ASY,21607,Nockamixon,4846,40.4455,-75.2508,2019-07-20T01:57:54Z,"Pea Island NWR, NC",5415,35.7167,-75.4938,2019-07-20T15:44:00Z,525322.6428,525322.6428,13.76858186,1,10.59825607,10.59825607,182.4015933,3.300003,4.399994,-4.5344108,FALSE
33219,Red Knot,ASY,21613,"Santee NWR, SC",4446,33.5338,-80.4313,2019-05-20T00:13:50Z,Bradford,4897,41.8569,-78.8096,2019-05-20T09:36:52Z,934755.6972,934747.9881,9.383956639,0.999991753,27.66980165,27.67002985,8.311749876,-0.69999695,4.599991,4.450482506,TRUE
33243,Red Knot,ASY,21637,Rathwell,3973,43.661,-81.1558,2019-07-30T13:33:15Z,Langley AFB,5165,37.0987,-76.3551,2019-07-31T06:42:50Z,932973.9691,834628.1961,17.15974047,0.894588942,13.51076177,15.10275964,149.18954,2.300003,1.5999908,-0.196117566,FALSE
33243,Red Knot,ASY,21637,Russell Reid PS,3495,43.1719,-80.2884,2019-07-30T14:30:18Z,Langley AFB,5165,37.0987,-76.3551,2019-07-31T06:42:50Z,844160.3178,752853.6735,16.20905583,0.891837318,12.90180147,14.46654139,152.2792046,2.300003,1.5999908,-0.346474485,FALSE
33243,Red Knot,ASY,21637,Waterford_Quarry,3953,42.9155,-80.3107,2019-07-30T14:30:19Z,Langley AFB,5165,37.0987,-76.3551,2019-07-31T06:42:50Z,815612.9892,728639.8419,16.20865683,0.893364686,12.48715166,13.97766428,151.1005997,2.300003,1.5999908,-0.289213428,FALSE
33243,Red Knot,ASY,21637,Binbrook Conservation Area,5169,43.0997,-79.8309,2019-07-30T15:00:06Z,Langley AFB,5165,37.0987,-76.3551,2019-07-31T06:42:50Z,771435.8058,729109.8254,15.71246492,0.945133503,12.88979852,13.63807175,154.883522,1.5999908,1,-0.226314921,FALSE
33243,Red Knot,ASY,21637,B10A Oak Tree,5157,40.4763,-76.6085,2019-07-30T21:17:27Z,Langley AFB,5165,37.0987,-76.3551,2019-07-31T06:42:50Z,375701.4925,375599.7912,9.423185472,0.999729303,11.07197515,11.07497311,176.559656,2.800003,4.5,-4.323864099,FALSE
33243,Red Knot,ASY,21637,Connex Village,5144,40.467,-76.6033,2019-07-30T21:07:49Z,Langley AFB,5165,37.0987,-76.3551,2019-07-31T06:42:50Z,374579.4504,374543.5885,9.583764889,0.999904261,10.85584704,10.85688647,176.6208264,2.800003,4.5,-4.3271339,FALSE
